,lon,lat
801,-84.3879824,33.7489954
802,-82.3535495,36.3145746
803,-76.7074571,37.2707022
804,-80.1873757,25.8276263
805,-87.6297982,41.8781136
806,-92.4890469,34.5959265
807,-86.5804473,35.5174913
808,-122.4707839,37.7527187
809,-73.087749,41.6032207
810,-90.704279,35.8422967
811,-97.3238805,27.8772463
812,-95.9345034,41.2565369
813,-92.1193012,32.5093109
814,-97.229298,32.9341893
815,-119.4179324,36.778261
816,-123.2620435,44.5645659
817,-80.8431267,35.2270869
818,-82.0105148,33.4734978
819,-97.0403352,32.8998091
820,-117.6508876,34.0633443
821,-82.4571776,27.950575
822,-94.4735485,37.0894298
823,-83.8674051,33.6190031
824,-73.9209701,41.7003713
825,-85.675809,40.2628184
826,-111.3190411,34.2396585
827,-73.9417735,40.6872176
828,-92.0198427,30.2240897
829,-95.6449536,29.748516
830,-107.8140452,37.6302699
831,-70.9410356,42.2180724
832,-84.2700179,37.8393332
833,-94.513281,37.0842271
834,-83.7430378,42.2808256
835,-80.3449929,25.8096767
836,-97.4974838,25.9017472
837,-119.4504029,36.5963395
838,-98.156574,30.4760499
839,-96.3344068,30.627977
840,-99.9018131,31.9685988
841,-96.6988856,33.0198431
842,-82.9000751,32.1656221
843,-81.5407793,28.3188815
844,-104.8319195,39.7294319
845,-83.3671432,40.2364486
846,-93.2173758,30.2265949
847,-75.7981902,41.3305113
848,-95.712891,37.09024
849,-77.2002745,40.2010241
850,-74.023593,40.2613515
851,-83.6324022,32.8406946
852,-82.0173502,37.9737114
853,-122.2928974,47.1853785
854,-79.0500466,43.2472768
855,-84.3879824,33.7489954
856,-83.9716095,42.0719866
857,-76.8099041,18.0178743
858,-95.0877465,39.109724
859,-95.712891,37.09024
860,-92.2684617,30.234925
861,-74.0059728,40.7127753
862,-93.6249593,41.5868353
863,-86.3077368,32.3792233
864,-91.6409721,35.769799
865,-82.4571776,27.950575
866,-82.1370889,38.8445251
867,-73.134961,40.789142
868,-82.1587351,36.0156735
869,-76.8099041,18.0178743
870,-86.9080655,40.4258686
871,-113.4909267,53.544389
872,-113.4909267,53.544389
873,-95.7655183,32.874566
874,-117.000165,46.7323875
875,-91.0812465,43.8991321
876,-80.8431267,35.2270869
877,-97.1300061,32.0109886
878,-73.9393554,40.8417082
879,-79.0192997,35.7595731
880,-74.1502007,40.5795317
881,-80.365865,26.190096
882,-79.7919754,36.0726354
883,-85.8902547,38.9592201
884,-83.627157,41.556996
885,-86.9123217,30.4109342
886,-77.0136839,37.6871635
887,-95.3698028,29.7604267
888,-86.902298,32.3182314
889,-113.5684164,37.0965278
890,-74.0059728,40.7127753
891,-82.0967857,33.3140311
892,-95.9268986,30.0566085
893,-82.546344,27.2669722
894,-123.0867536,44.0520691
895,-118.0370113,34.0333443
896,-119.2795623,46.3449532
897,-120.9966033,37.7974273
898,-82.9000751,32.1656221
899,-94.1288141,36.1867442
900,-84.4592701,44.7724906
901,-101.8312969,35.2219971
902,-73.790959,42.2528649
903,-87.6297982,41.8781136
904,-96.9209135,32.7078751
905,-74.0059728,40.7127753
906,-92.3063885,34.7605072
907,-97.7430608,30.267153
908,-113.6237394,53.5500151
909,-90.406785,38.5833862
910,-73.9968051,40.9406541
911,-77.9516987,39.004686
912,-76.7268968,42.0161851
913,-81.5215093,40.7967244
914,NA,NA
915,-88.0398912,30.6953657
916,-75.1068388,40.1742757
917,-78.6861145,36.1223683
918,-86.7828941,33.3393037
919,-105.084423,40.5852602
920,-77.6088465,43.1565779
921,-111.952657,46.832042
922,-95.2860474,29.5635666
923,-117.6861023,33.6469437
924,-97.9413941,29.8832749
925,-117.8531007,33.7879139
926,-99.8281104,28.6774795
927,-85.323214,51.253775
928,-76.6121893,39.2903848
929,-95.1146533,29.7760599
930,-78.8620736,42.4957331
931,-122.6269768,47.5650067
932,-110.9747108,32.2226066
933,-95.7243335,37.2321077
934,-5.0527125,50.2660471
935,-86.7816016,36.1626638
936,-81.1025918,37.3662293
937,-74.307282,40.4128551
938,-80.2767327,26.6514503
939,-117.8311428,33.7174708
940,-74.3473717,40.6589912
941,-95.650814,35.9517674
942,-95.6715121,37.0457815
943,-122.6727305,45.6272259
944,-86.1180435,39.978371
945,-122.8000917,45.0678986
946,-87.2390447,41.4255832
947,-119.4179324,36.778261
948,-84.0167423,33.9190653
949,-80.1917902,25.7616798
950,-120.7401385,47.7510741
951,-104.6962127,40.4054763
952,-103.3496092,20.6596988
953,-98.4842465,39.011902
954,-85.7694226,39.785043
955,-97.7483312,28.4008319
956,-118.7797571,34.0259216
957,-86.6170308,30.4200708
958,-97.4780954,35.6528323
959,-100.4370375,31.4637723
960,-77.5636015,39.1156615
961,-83.1765333,35.3137111
962,-95.7404691,37.2241333
963,-99.9018131,43.9695148
964,-80.3047846,40.6953437
965,-120.7401385,47.7510741
966,-122.8013332,45.4887993
967,-95.3698028,29.7604267
968,-77.0368707,38.9071923
969,-74.2082671,40.1645785
970,-99.9018131,41.4925374
971,-97.7430608,30.267153
972,-106.650422,35.0843859
973,-122.2416355,37.7652065
974,-76.8720961,38.7849211
975,-73.0032605,41.6864821
976,-97.0819541,32.8370727
977,-90.0489801,35.1495343
978,-96.7969879,32.7766642
