,lon,lat
1601,-88.3200715,41.7605849
1602,-94.969956,35.91537
1603,-74.0059728,40.7127753
1604,-114.0708459,51.0486151
1605,-73.9815337,40.7264773
1606,-86.4808043,36.9685219
1607,-87.657584,44.0886059
1608,-81.3444573,35.7344538
1609,-123.0262077,44.9901194
1610,-117.435048,34.0922335
1611,-121.3721745,38.6857362
1612,-88.4153847,44.2619309
1613,-70.2529192,43.6561122
1614,-97.330053,37.6871761
1615,-122.6587185,45.5122308
1616,-71.0119948,42.4084302
1617,-91.5301683,41.6611277
1618,-82.3248262,29.6516344
1619,-82.5436722,27.763383
1620,-122.4442906,47.2528768
1621,-122.121512,47.6739881
1622,-97.092877,35.0077519
1623,-76.8099041,18.0178743
1624,-84.5702338,40.5489358
1625,-98.8719843,30.2752011
1626,-122.169719,37.4274745
1627,-81.2223195,37.2698395
1628,-80.8081413,35.5859146
1629,-91.7336846,35.2468204
1630,-81.6894072,37.9220427
1631,-76.166777,43.021279
1632,-74.0266767,40.7353449
1633,-90.0489801,35.1495343
1634,-86.8688899,35.9250637
1635,-118.6614809,34.1367208
1636,-79.663757,44.65529
1637,-95.7974526,36.060949
1638,-97.1140983,31.5473786
1639,-78.898619,35.9940329
1640,-94.6130121,39.1775031
1641,-74.0059728,40.7127753
1642,-78.1327881,42.740061
1643,-96.728333,43.5473028
1644,-95.4318847,29.16941
1645,-93.7593841,41.5638902
1646,-121.9166215,36.6177374
1647,-122.2813224,48.0652566
1648,-77.8599084,40.7982133
1649,-95.8377297,29.3994101
1650,-84.2963123,33.7748275
1651,-98.3959291,34.6035669
1652,-97.1383744,49.895136
1653,-75.1118422,39.7028923
1654,-82.1015369,41.48754
1655,-84.2700179,37.8393332
1656,-82.9987942,39.9611755
1657,-97.7430608,30.267153
1658,-86.7816016,36.1626638
1659,-71.3700545,41.8137116
1660,-78.6568942,37.4315734
1661,-73.087749,41.6032207
1662,-110.3127531,24.1426408
1663,-99.9018131,31.9685988
1664,-73.134961,40.789142
1665,-79.4196783,44.6082465
1666,-86.1058048,33.4359416
1667,-95.712891,37.09024
1668,-78.996171,33.819091
1669,-84.4120101,33.7859903
1670,-73.9868938,40.7477385
1671,-94.8191285,38.8813958
1672,-76.6585074,39.4900013
1673,-87.563134,37.8663474
1674,-71.9786626,41.4615182
1675,-79.0716958,38.149576
1676,-82.5306527,27.3364347
1677,-100.4995214,28.7091433
1678,-95.9360061,36.8115481
1679,-120.0153009,36.8079699
1680,-86.1066526,39.6136578
1681,-86.1089301,42.7875235
1682,-78.6568942,37.4315734
1683,-95.9877339,30.0932737
1684,-77.0368707,38.9071923
1685,-92.4451371,31.3112936
1686,-79.9119946,40.3939581
1687,-122.6587185,45.5122308
1688,-74.2179326,43.2994285
1689,NA,NA
1690,-73.134961,40.789142
1691,-76.4932748,42.2097963
1692,-123.8052935,39.445723
1693,-122.4194155,37.7749295
1694,-86.8758256,37.4019918
