,lon,lat
1601,-87.3222476,41.5867295
1602,-97.1141764,49.8221593
1603,-96.76697,35.9850639
1604,-78.8783585,35.0526641
1605,-95.3670435,29.7486213
1606,-118.4694832,33.9850469
1607,-79.811441,36.0897999
1608,-78.6238368,35.8729777
1609,NA,NA
1610,-80.5204096,43.4642578
1611,-114.463547,42.591177
1612,NA,NA
1613,-111.6756212,33.4444732
1614,-79.0419173,43.0952559
1615,-88.4470508,43.7730448
1616,-122.9220347,47.0462985
1617,-81.5357506,25.0273356
1618,-117.2054294,32.8577324
1619,-88.4813641,34.0043607
1620,NA,NA
1621,-93.619196,42.0390299
1622,NA,NA
1623,NA,NA
1624,-75.6971931,45.4215296
1625,-104.711177,38.855294
1626,-85.063297,36.132128
1627,-96.798534,32.782665
1628,-73.646822,45.576604
1629,-87.7809642,41.8570073
1630,-71.060687,42.357306
1631,-81.359026,28.552508
1632,NA,NA
1633,-91.199131,40.0228781
1634,-95.712891,37.09024
1635,-121.9877444,38.3565773
1636,-80.2962555,26.007765
1637,-104.990251,39.7392358
1638,-75.6753475,41.4422333
1639,-4.4291403,53.265325
1640,-81.3701307,28.6057415
1641,-86.7704784,33.4308747
1642,-90.81824,46.8107671
1643,NA,NA
1644,-104.9678078,39.678288
1645,NA,NA
1646,-70.2311655,44.0978509
1647,-122.3946687,40.5815378
1648,-75.6142327,45.4459887
1649,-83.2572332,42.1261157
1650,-85.430466,31.258256
1651,-95.5404438,29.8023107
1652,-76.9875018,38.9093007
1653,-122.6252431,45.5049376
1654,-71.4398074,42.7647763
1655,-98.6664737,36.8050308
1656,-117.120403,32.524813
1657,-99.963618,50.6578364
1658,-76.1389693,36.8965234
1659,-76.8867008,40.2731911
1660,-80.2870509,25.7958723
1661,-118.2025933,34.1397174
1662,-0.1601246,52.9451889
1663,-74.171811,40.9167654
1664,-95.3698028,29.7604267
1665,-74.0405087,40.3430323
1666,-84.7996573,33.3806716
1667,-81.6591874,41.5109962
1668,-94.2732642,36.481464
1669,-122.433289,37.7849358
1670,-93.097702,41.8780025
1671,-80.3035602,25.9860762
1672,-76.0202125,36.8429205
1673,-75.0846179,39.9009465
1674,-95.539927,29.961588
1675,-119.0190589,35.3738953
1676,-75.0640602,39.8023363
1677,-95.353755,29.560071
1678,-94.3985475,35.3859242
1679,-115.1398296,36.1699412
1680,-122.2960726,47.4435903
1681,-117.8490324,33.69584
1682,-87.1374959,33.2806703
1683,-82.9286428,42.6651965
1684,-73.8653319,40.8436364
1685,-78.7748454,42.9059395
1686,-122.2913078,37.8271784
1687,NA,NA
1688,-84.3926365,33.7994168
1689,NA,NA
1690,-95.4019527,29.7091962
1691,NA,NA
1692,-100.5509669,42.8727833
1693,-96.728333,43.5473028
1694,-73.0883631,43.7988511
1695,-94.1068689,30.0710345
1696,-122.2928974,47.1853785
1697,-85.0127376,39.4231065
1698,-77.0368707,38.9071923
1699,-93.7645358,32.4755824
1700,-81.6909045,41.5066608
1701,-94.6858998,46.729553
1702,-80.1789351,26.2517482
1703,-78.8701306,35.896085
1704,-80.0300883,37.2751835
1705,-81.1059309,40.9153362
1706,-92.461838,39.753191
1707,-73.9466239,40.8055364
1708,-74.9980183,39.8701543
1709,-95.2419794,38.9525425
1710,-80.6495194,41.0997803
1711,-121.8483098,36.6119668
1712,-122.5752484,38.5822062
1713,-75.1652215,39.9525839
1714,-95.4568133,29.6537418
1715,-95.712891,37.09024
1716,-90.522756,38.764891
1717,-73.5635291,45.5170572
1718,-117.9937908,33.6728897
1719,-97.6623364,30.4551977
1720,-86.201988,43.206874
1721,-81.156729,28.645312
1722,-75.7496572,39.6837226
1723,-95.0621512,29.9118885
1724,-75.6659305,45.3743014
1725,-82.033752,39.0275781
1726,-75.1690691,39.9283462
1727,-84.493007,42.7341221
1728,-112.84184,49.69349
1729,-104.6060027,50.4512987
1730,-79.4590961,43.6552012
1731,-87.620509,41.8582784
1732,-122.6492666,47.5776862
1733,-90.318602,38.622177
1734,-84.3982763,39.5150576
1735,-95.712891,37.09024
1736,-85.3424533,38.0317304
1737,-96.7706569,32.8120342
1738,-99.1374438,19.4391657
1739,-98.6509067,29.4147605
1740,-74.4056612,40.0583238
1741,-89.4936989,39.1611586
1742,NA,NA
1743,-73.8692888,40.8326874
1744,NA,NA
1745,-79.790686,43.25728
1746,-75.1660954,39.9278393
1747,NA,NA
1748,-94.1493771,36.1752179
1749,-73.9109058,40.8460912
1750,-95.712891,37.09024
1751,-116.5292815,33.8461196
1752,-75.1672161,39.9813984
1753,-82.2745307,28.3361142
1754,-75.4077726,40.6231595
1755,-72.5542659,44.23323
1756,-83.1779746,41.1144992
1757,-84.2946539,37.7478572
1758,-79.0849436,43.0895577
1759,-77.2716505,38.7934466
1760,-71.3824374,42.4072107
1761,-82.5356203,27.34907
1762,-122.3320708,47.6062095
1763,-95.712891,37.09024
1764,-84.4633376,39.1770031
1765,-83.896203,35.893644
1766,-71.4128343,41.8239891
1767,-77.2816984,42.887535
1768,-80.365865,26.190096
1769,-71.1185251,44.0277434
1770,-3.74922,40.463667
1771,-95.712891,37.09024
1772,-83.9647009,43.7386598
1773,-72.9026064,41.3838782
1774,-83.843633,34.263882
1775,-117.9321772,33.6920297
1776,-104.942764,39.6847982
1777,-82.3646068,41.4219889
1778,-78.3889024,40.4272949
1779,-84.6728794,44.2983017
1780,-98.018572,34.434238
1781,-117.2048199,33.1240016
1782,-79.1031421,43.156396
1783,-97.2649603,32.8055993
1784,-2.0571868,52.8792745
1785,-89.9859158,32.2732024
1786,-116.7812225,47.6734632
1787,-117.435048,34.0922335
1788,-102.2756108,32.0419754
1789,-80.0650165,36.0798057
1790,-73.6957753,40.6644725
1791,-84.3292522,33.834096
1792,-106.7636538,32.3199396
1793,-6.0679194,39.4937392
1794,-77.3866535,38.7801142
1795,-79.116837,43.812344
1796,-119.2920585,36.3302284
1797,-81.0446262,24.726026
1798,-71.0913748,42.3151978
1799,-75.5668166,39.6620397
1800,-97.334726,32.755765
1801,-118.3903881,33.8153121
1802,-119.7906219,36.7210864
1803,-95.3619168,29.7476098
1804,-76.4290656,39.5558898
1805,-88.0702309,30.6480186
1806,-118.2399583,34.073851
1807,-76.1474244,43.0481221
1808,-117.9389526,34.0686208
1809,-79.9403673,32.6551798
1810,-96.8606878,39.0064012
1811,-82.907123,40.4172871
1812,-118.4635846,34.03071
1813,-80.2017616,26.0986142
1814,-85.6085474,42.9299543
1815,-104.8319195,39.7294319
