,lon,lat
1,NA,NA
2,-92.1450245,40.9388076
3,-117.1837482,32.8213517
4,-83.0536007,42.3296541
5,-87.6485025,41.9220601
6,-112.6495861,38.2919826
7,-89.445075,40.707594
8,-122.3341859,47.6138017
9,-106.346771,56.130366
10,-77.3674612,38.8673318
11,-19.020835,64.963051
12,-122.3983425,37.7826875
13,-95.712891,37.09024
14,-118.1660152,35.0247525
15,-83.3671432,40.2364486
16,-111.0937311,34.0489281
17,-82.4441576,35.1032382
18,-82.5422987,27.4769257
19,-79.9974955,40.6926492
20,-93.2528498,44.9899811
21,-75.1618032,39.9530768
22,-122.8746666,44.857137
23,-73.7097089,43.4066077
24,-96.1313729,32.3322354
25,-118.3418801,34.1013559
26,-75.3569556,38.5248062
27,-91.6679832,41.8502894
28,NA,NA
29,-80.1902391,25.8042563
30,-118.1278452,34.1452116
31,-97.5883211,35.5018787
32,-87.3953713,46.5436199
33,-71.0553622,42.364666
34,-100.7612097,41.0354949
35,-77.0070106,38.9020872
36,-72.8505094,41.4845466
37,-81.5241668,40.7957409
38,-80.5698181,41.1564146
39,-121.671159,36.681721
40,-80.484852,43.4511037
41,-118.3893814,33.8472734
42,-83.3625496,42.5142774
43,-84.0712997,34.0514898
44,-112.0010501,40.6916132
45,-82.4018114,27.9231186
46,-98.4688196,29.7913046
47,-95.712891,37.09024
48,-91.8318334,37.9642529
49,-105.108648,39.633584
50,-106.4076704,31.7628004
51,-93.1667301,44.9892299
52,-99.598551,19.2528864
53,-89.2167501,37.7272727
54,-73.9001377,41.2548162
55,-71.0691382,42.3626558
56,-75.1311948,39.4825562
57,-84.5474028,43.1758581
58,-74.0059728,40.7127753
59,-117.3794834,33.1958696
60,-122.3811322,47.6723653
61,-122.6822433,45.5211707
62,-84.3792932,39.2006603
63,-74.000314,40.627145
64,-90.8713175,30.2416732
65,-97.7394352,30.2793748
66,-73.8800234,40.7136643
67,-96.7235952,33.2243572
68,-103.2863816,20.6730717
69,-74.258553,40.825439
70,-78.9203868,42.9616678
71,-96.2697771,29.1965845
72,-79.0709118,34.636581
73,-75.7012723,45.4765446
74,-84.2700179,37.8393332
75,-84.3867972,33.747602
76,NA,NA
77,-119.4179324,36.778261
78,-116.2932815,33.7034943
79,-98.5004027,29.4329032
80,-97.0969552,33.0145673
81,-117.6508876,34.0633443
82,-119.2838443,50.7001034
83,-104.9408008,39.714655
84,-73.9616842,42.7270163
85,-79.9325662,32.7777221
86,-111.847413,40.767522
87,-100.7837392,46.8083268
88,-71.439576,41.825148
89,-95.3696909,35.7478769
90,-89.7814244,30.0905312
91,-117.064586,32.648713
92,-77.6193343,43.1748312
93,-101.1617356,20.9170187
94,-87.6455219,41.8785317
95,-122.1593339,37.4389319
96,-81.6943605,41.49932
97,-122.5462872,45.6536758
98,-73.8343622,40.6564975
99,-94.5928173,39.0566485
100,NA,NA
101,-76.6144399,39.2762433
102,-90.2326974,38.7149285
103,-73.6203079,41.0302946
104,-62.5624926,45.5864712
105,-87.4295724,36.6136028
106,-120.6424804,35.2410528
107,-73.6338082,40.8626389
108,-84.5371879,39.1506728
109,-77.0014765,38.873408
110,-86.2758884,41.1723507
111,-81.295512,42.987728
112,-94.5776772,39.0360824
113,-78.6437232,35.7795363
114,-98.707139,29.4933
115,-95.317883,36.3047303
116,-80.4549026,38.5976262
117,-73.8527537,45.5245185
118,-84.360961,33.768282
119,-114.7420408,44.0682019
120,-73.7502378,41.1344689
121,-127.6476205,53.7266683
122,-119.2333374,34.2539347
123,-73.9956343,40.7194231
124,-122.6663747,45.5502892
125,-84.4816132,42.7514571
126,-111.9796069,33.5839106
127,-75.2165807,39.9576091
128,-70.9987389,42.5167149
129,-83.6099537,32.6512684
130,-116.9851732,33.7354816
131,-79.4020772,43.7261847
132,-88.1241738,30.694139
133,-119.2178439,34.1529764
134,-73.8573144,41.1657793
135,-113.5839712,53.3076676
136,NA,NA
137,-87.9807461,41.8022055
138,-99.1572351,19.4479949
139,-79.1916872,37.3185481
140,-81.3936448,30.2889633
141,-116.419389,34.9592083
142,-84.0303731,35.9288686
143,-97.806559,30.201551
144,-122.44808,47.126576
145,-95.6425812,29.7769775
146,-89.5342315,30.8401863
147,-74.8198748,39.0315588
148,-108.5084408,45.7876881
149,-72.4688351,41.4809422
150,-113.5788755,53.4902448
151,-70.5543433,41.6284052
152,-97.9439848,34.5171292
153,-84.906147,34.742346
154,-73.9209701,41.7003713
155,-81.4993805,41.0824593
156,NA,NA
157,-94.155047,36.093105
158,-79.8301845,40.4463545
159,-80.7959246,35.6104662
160,-84.3682838,33.7806347
161,-95.712891,37.09024
162,-97.2961856,33.0868626
163,-122.4046532,37.7704869
164,-76.9979703,38.8850619
165,-117.7508334,34.0909508
166,-87.861471,42.959738
167,-115.1409997,36.1682132
168,-82.5053867,28.017458
169,-80.780563,41.2042305
170,-76.550199,38.973298
171,-76.981053,35.722234
172,-85.6023643,44.3148443
173,-105.2705456,40.0149856
174,-95.7974526,36.060949
175,-73.1940322,41.3333041
176,-70.9411659,41.6841152
177,-71.1838294,42.3669206
178,-106.6104503,31.8796401
