,lon,lat
2401,-95.5230356,35.4700993
2402,-104.9877597,39.6477653
2403,-117.3754942,33.9806005
2404,-82.4323639,27.9474946
2405,-92.6238082,44.8613563
2406,-80.0684479,26.6167555
2407,-90.5776367,41.5236437
2408,-98.2269553,29.561618
2409,-82.2426474,36.5341222
2410,-81.7536265,30.1513981
2411,-76.8941613,38.9236166
2412,-98.7084357,46.9105438
2413,NA,NA
2414,-91.8318334,37.9642529
2415,-118.2295567,33.9706694
2416,-88.3766282,39.4593349
2417,NA,NA
2418,NA,NA
2419,-75.1860013,39.9215565
2420,-78.6568942,37.4315734
2421,-119.4179324,36.778261
2422,NA,NA
2423,-106.3878905,35.0795244
2424,-114.3352652,48.4106373
2425,-76.6412712,39.0457549
2426,-0.098234,51.376165
2427,-81.3031179,29.028318
2428,-75.2782317,40.2109404
2429,-87.71453,43.7508284
2430,-84.352261,33.82108
2431,-77.0105592,38.8867778
2432,-76.8317325,38.8779723
2433,NA,NA
2434,-122.7496693,53.9170641
2435,-71.0772796,42.7762015
2436,-77.0728439,38.9218766
2437,-96.7898034,46.8771863
2438,NA,NA
2439,-95.2129706,30.0479488
2440,-86.2133879,39.801864
2441,-73.9612887,41.9209018
2442,-83.1361697,40.0025188
2443,-74.0323626,40.7439905
2444,-81.3318438,35.7645043
2445,-82.7397228,28.0674908
2446,-80.3067603,25.8632566
2447,-81.6035062,30.3500511
2448,-80.112346,26.136972
2449,-94.6858998,46.729553
2450,-75.1709203,40.001745
2451,-96.618851,32.797291
2452,-89.3985283,32.3546679
2453,-85.4669025,37.8092279
2454,-88.8073273,43.0055594
2455,NA,NA
2456,-116.4668036,33.7805388
2457,-75.3567104,39.9815462
2458,-97.1430671,32.844017
2459,-82.9485023,38.3325812
2460,-80.7856791,35.387269
2461,-75.4714098,40.6022939
2462,NA,NA
2463,-95.712891,37.09024
2464,-75.1788542,39.9936771
2465,-93.1259322,30.2110103
2466,-105.0749801,40.3977612
2467,-85.7919784,42.907248
2468,-81.6943605,41.49932
2469,-97.8202888,30.505198
2470,-71.3972548,41.7102169
2471,-81.4678991,39.8072948
2472,-83.1446485,42.4894801
2473,-115.0939755,35.9390909
2474,-94.12573,36.119957
