,lon,lat
801,-91.544793,42.032527
802,-94.2805032,47.872456
803,-111.8337912,40.7673756
804,-73.1331651,41.1845415
805,-82.5255601,27.9553378
806,-81.68634,41.4820648
807,-98.4921788,33.9115025
808,-86.4283279,39.4278253
809,-79.4849,43.139227
810,-73.0085546,41.5707335
811,-87.3554371,41.3980431
812,-99.2439896,28.4408482
813,-122.401748,37.759457
814,-99.9018131,31.9685988
815,0.182383,51.5244066
816,-94.1718542,36.082156
817,-73.7344247,40.7805707
818,-81.1053764,40.7297816
819,-72.6128339,41.7634219
820,NA,NA
821,-94.7758738,29.3107498
822,-96.3437697,30.6363107
823,-100.304636,25.681707
824,-94.7335709,38.9536174
825,-87.879523,41.1760108
826,-88.3161965,42.2411344
827,-88.0895061,41.6475306
828,-83.7201709,33.9926097
829,-111.8290441,40.7663878
830,-84.678207,45.01809
831,-122.8013332,45.4887993
832,-73.134961,40.789142
833,-96.4053596,28.4475898
834,-84.4577222,39.4808905
835,-73.9612887,41.9209018
836,-87.6676358,46.4885469
837,-79.0558445,35.9131996
838,-122.4211928,37.8059359
839,-104.9678211,39.7466264
840,NA,NA
841,-87.7781663,40.1075077
842,-80.0886703,41.1578377
843,-84.5128795,38.0408876
844,-74.162942,39.967255
845,-79.4003881,36.0545713
846,-74.2039891,40.6591115
847,-76.5205184,39.2506633
848,-94.1555082,30.037931
849,-76.8077338,42.0897965
850,-101.4811969,31.8639016
851,NA,NA
852,-73.9861939,40.7667608
853,-111.939741,40.787731
854,-83.7049498,42.7978061
855,-74.6672226,40.3572976
856,NA,NA
857,-99.3267702,38.8791783
858,-96.728333,43.5473028
859,-122.0484756,37.3450381
860,-84.4155845,33.7474168
861,NA,NA
862,-81.0401749,34.0088858
863,-79.3831843,43.653226
864,-92.081509,30.5335302
865,-122.3320708,47.6062095
866,-82.3534727,36.3134397
867,-117.4260465,47.6587802
868,-97.1466695,31.549333
869,-85.7577966,38.2426357
870,-83.1582451,40.0333961
871,-85.8344383,41.5822716
872,-115.223605,36.145869
873,-80.5764477,37.1317924
874,-74.1211113,40.6053298
875,-84.374191,39.152158
876,-80.0053176,35.9556923
877,NA,NA
878,-99.7331439,32.4487364
879,-77.0788667,38.9692771
880,-110.9583105,32.2325264
881,-93.7925199,41.6883646
882,NA,NA
883,-90.009876,35.163093
884,-111.0937311,34.0489281
885,-83.813561,39.445195
886,-86.37416,39.6128243
887,-91.5163616,39.787615
888,NA,NA
889,-89.2035269,43.193338
890,-121.6974342,39.3670138
891,-82.9939252,40.1323455
892,-95.2860474,29.5635666
893,-78.3889024,40.4272949
894,-76.5710753,39.1073317
895,-83.0292099,39.9842318
896,-76.3442063,40.067744
897,-75.6296559,45.4466219
898,-95.3721646,29.7501659
899,-118.032844,33.9791793
900,-91.8223618,35.1128642
901,-91.6542563,41.9771869
902,-122.3460192,47.4670543
903,-92.9438218,44.8277446
904,-122.2464449,38.0992138
905,-85.8452445,31.3281851
906,-74.1305023,40.0701045
907,-76.394075,37.0104
908,-88.3166832,41.7750895
909,-94.8391532,43.4013478
910,-87.8631362,42.8858503
911,-115.1188498,36.1305783
912,-84.6458515,42.7245741
913,-90.7844227,38.7666649
914,-97.665991,30.501178
915,-98.3078258,34.3598075
916,-86.902298,32.3182314
917,-75.2154974,39.9476788
918,-105.0166498,39.613321
919,-81.3498211,34.1659795
920,-76.8864306,40.2898576
921,-77.350516,35.653338
922,-75.3704579,40.6259316
923,-89.2476823,48.3808951
924,NA,NA
925,-82.5654248,35.3087227
926,-122.3164601,47.6111827
927,-111.9252132,33.4216588
928,-96.7891805,43.5376861
929,-73.991234,40.759987
930,-71.3128285,41.4901024
931,-113.625642,53.6304753
932,-77.576313,44.1011263
933,-90.0139758,29.8905417
934,-92.2243153,34.8150907
935,-81.7954539,26.1508949
936,-122.681054,45.5208689
937,-98.5095987,29.4550048
938,-74.367096,41.0017644
939,-79.688254,43.665747
940,-84.541694,33.930076
941,-80.4139393,37.2295733
942,-77.5777692,39.755927
943,-73.907128,40.6565832
944,-76.8099041,18.0178743
945,-105.6997332,37.9963881
946,-115.4038924,36.0463595
947,-88.0398912,30.6953657
948,-83.611587,39.2022866
949,NA,NA
950,-122.12717,37.893805
951,-98.4933873,33.9137085
952,-83.9704593,35.7564719
953,-86.2911024,36.2081098
954,-75.977985,36.8529263
955,-74.0104178,41.5034271
956,-118.096735,33.9830688
957,-118.2856066,34.0538654
958,-81.3792365,28.5383355
959,-81.5660548,38.2963761
960,-84.060846,39.7175816
961,-117.9981387,33.8674044
962,-90.298049,38.661454
963,-118.2346344,34.043629
964,-111.0937311,39.3209801
965,-85.7769238,39.5214373
966,-80.1574775,41.1411323
967,-96.6122117,33.5087196
968,NA,NA
969,NA,NA
970,-91.7225775,30.9446982
971,-105.9767154,39.6006793
972,-74.004011,40.721215
973,NA,NA
974,-78.9657302,43.0216283
975,-97.112295,32.7485812
976,-94.3413168,34.0378916
977,-80.0734005,34.3740431
978,-115.1398296,36.1699412
979,-88.1667599,43.3238919
980,-122.2768011,37.808389
981,-89.5192484,34.3664951
982,-88.0670118,41.8775293
983,-122.0399663,38.2493581
984,-73.8490111,43.0009086
985,-97.4780954,35.6528323
986,-88.1535352,41.7508391
987,-87.6556468,41.9577761
988,-122.1009688,37.4245197
989,-91.7336846,35.2468204
990,-82.7116821,41.4561754
991,-122.3577162,37.9470561
992,-118.4694832,33.9850469
993,-81.0428538,35.108476
994,-73.856257,40.847767
995,-77.1945247,41.2033216
996,-76.727745,39.9625984
997,-105.2705456,40.0149856
998,-82.6476342,34.5298323
999,-77.2652604,38.9012225
1000,-121.876213,47.845373
1001,-84.3878897,33.7614801
1002,-124.099841,43.9826214
1003,-93.2349489,45.1607987
1004,-77.5665719,35.3197401
1005,-117.1610838,32.715738
1006,-81.4174057,26.4185248
1007,-122.2228838,37.76971
1008,-75.7154855,39.6953076
1009,-82.3690669,27.9399884
1010,-120.6658832,35.2922246
1011,-85.2509034,35.142316
1012,-80.4775569,25.4687224
1013,-80.9505573,26.7298417
1014,-86.7924276,36.145619
1015,-84.5372244,42.6821231
1016,-122.2321388,37.7765849
1017,-122.9698002,46.6652443
1018,-71.095764,42.2928143
1019,-69.7555995,44.2217367
1020,NA,NA
1021,NA,NA
1022,-71.3161718,42.6334247
1023,-76.9916627,38.9342618
1024,-74.1371832,40.0578384
1025,-94.2260559,39.3391712
1026,-91.2126766,30.4608698
1027,-94.3462529,34.0461392
1028,-123.1059282,44.6365107
1029,-79.6441198,43.5890452
1030,-92.2151255,30.4029776
1031,-117.1176037,32.7788919
1032,-93.6234715,41.598885
1033,-114.0349477,51.0404506
1034,-85.323214,51.253775
1035,-101.8488157,33.5848363
1036,-95.0621512,29.9118885
1037,-121.2953165,38.8037871
1038,-77.0368707,38.9071923
1039,-96.452071,32.9055044
1040,-76.3871768,40.6284222
1041,-119.8170989,39.5377928
1042,-77.4332206,34.5441876
1043,-90.704279,35.8422967
1044,-121.9647113,36.9669841
1045,-104.8981472,39.6203655
1046,-117.1614136,32.7201888
1047,-75.5935146,38.3728233
1048,-105.0866504,39.9205411
1049,-96.81132,33.0991992
1050,-75.6624122,41.408969
1051,-118.3114254,34.0511798
1052,-95.6963355,30.3882613
1053,-79.9958864,40.4406248
1054,-90.245542,38.625969
1055,-88.9953871,42.2811866
1056,-94.6554874,31.6035129
1057,-90.5467525,29.6863233
1058,-86.2541768,41.8297694
1059,-82.471306,28.033776
1060,-111.8406107,33.395622
1061,NA,NA
1062,-122.9006951,47.0378741
1063,NA,NA
1064,145.0917227,-37.92551
1065,-87.3594528,36.5297706
1066,-89.5912098,40.6472603
1067,-84.2700179,37.8393332
1068,-95.417691,29.760822
1069,-97.092877,35.0077519
1070,-73.926856,40.6650269
1071,-90.4386752,31.1931575
1072,-84.1916069,39.7589478
1073,NA,NA
1074,-106.611037,31.846212
1075,-77.2013705,39.1434406
1076,-94.4839157,39.0489391
1077,-96.3257991,29.8455074
1078,-121.3179275,36.4372712
1079,-87.5977615,30.4143646
1080,-96.1490123,42.7981594
1081,-73.567256,45.5016889
1082,NA,NA
1083,-88.2667534,42.333355
1084,-88.5426136,44.0247062
1085,NA,NA
1086,-82.5306527,27.3364347
1087,-83.0494255,42.3007976
1088,-92.2684617,30.234925
1089,-71.8689917,41.9046012
1090,-83.6592224,32.8138895
1091,-84.2171424,33.8545479
1092,-81.0348144,34.0007104
1093,-79.1096901,36.0263022
1094,-95.712891,37.09024
1095,-120.3821724,37.9829496
1096,-117.2712717,32.8328112
1097,-82.3940104,34.8526176
